Unique ID,Asset ID (Client),Parent Asset,Address,Level,Sub Location,Asset Category (L1),Asset Category (L2),Asset Category (L3),Asset Category (L4),Item Description,Condition Rating (0-5),Condition Rating Label,Photo 1,Photo 2,Quantity,Unit of Measurement,Width (mm),Depth (mm),Height (mm),Screen Size (inches),Make / Brand,Model,Serial Number,Asset Tag / Label,Colour / Finish,Comments / Recommendations,Unit Rate - RCN ($),Estimated Replacement Cost ($),Remaining Useful Life (%),Indemnity Value ($),Insurance Schedule Category,Effective Life (years),Cost Source
200494,,,,,,Furniture,Desks & Workstations,Credenza / Desk Return,800mm pedestal return,Credenza return with pedestal drawer unit,,,,,1,ea,800,500,720,,Rapidline,Cred Return 800,,,White,,420,420,,315,Contents,12,"Source: Winc, approx AUD $419, 2025"
200495,,,,,,Furniture,Tables,Meeting Table,1200mm 4-person,"Round meeting table, 1200mm dia",,,,,1,ea,1200,1200,720,,Rapidline,MTable Rnd 1200,,,White,,500,500,,375,Contents,15,"Source: Officeworks, approx AUD $499, 2025"
200496,,,,,,Furniture,Tables,Meeting Table,3000mm 12-person,"Boat-shaped conference table, 3000×1200mm",,,,,1,ea,3000,1200,750,,Arteil,Boat 3000,,,Walnut Veneer,,4000,4000,,3000,Contents,20,"Source: Epic Office Furniture, approx AUD $3999, 2025"
200497,,,,,,Furniture,Tables,Boardroom Table,6000mm 24-person,"Extra-long boardroom table, 6000×1200mm, 2-piece",,,,,1,ea,6000,1200,750,,Arteil,Board 6000,,,Walnut Veneer,,12000,12000,,9000,Contents,20,"Source: Epic Office Furniture, approx AUD $11999, 2025"
200498,,,,,,Furniture,Tables,Café / Bar Table,Outdoor,"Outdoor café table, powder-coated steel, 700mm dia",,,,,1,ea,700,700,730,,Extremis,BQ Table,,,Anthracite,,450,450,,337.5,Contents,10,"Source: Outdoor furniture AU, approx AUD $449, 2025"
200499,,,,,,Furniture,Tables,Coffee Table,Glass round 1000mm,"Glass round coffee table, 1000mm dia, chrome legs",,,,,1,ea,1000,1000,420,,Generic,Glass Coffee 1000,,,Clear Glass/Chrome,,550,550,,412.5,Contents,10,"Source: Freedom Furniture, approx AUD $549, 2025"
200500,,,,,,Furniture,Tables,Training Table,Folding 1800mm,"Folding training table, 1800×750mm, wheels",,,,,1,ea,1800,750,730,,Rapidline,Train 1800,,,White,,420,420,,315,Contents,10,"Source: Winc, approx AUD $419, 2025"
200501,,,,,,Furniture,Tables,Dining Table,8-person,"Canteen/breakout dining table, 2000×900mm, 8-person",,,,,1,ea,2000,900,740,,Generic,Dine 2000,,,White,,800,800,,600,Contents,12,"Source: Epic Office Furniture, approx AUD $799, 2025"
200502,,,,,,Furniture,Storage & Filing,Filing Cabinet (Lateral),5-drawer,"Lateral filing cabinet, 5-drawer, 900mm W",,,,,1,ea,900,470,1680,,Steelco,LFC5 900,,,White,,950,950,,712.5,Contents,20,"Source: Winc, approx AUD $949, 2025"
200503,,,,,,Furniture,Storage & Filing,Filing Cabinet (Lateral),2-drawer 1200mm,"Lateral filing cabinet, 2-drawer, 1200mm W",,,,,1,ea,1200,470,700,,Steelco,LFC2 1200,,,Graphite,,700,700,,525,Contents,20,"Source: Winc, approx AUD $699, 2025"
200504,,,,,,Furniture,Storage & Filing,Filing Cabinet (Vertical),2-drawer,"Vertical filing cabinet, 2-drawer, A4, steel",,,,,1,ea,470,620,700,,Steelco,VFC2,,,White,,300,300,,225,Contents,20,"Source: Winc, approx AUD $299, 2025"
200505,,,,,,Furniture,Storage & Filing,Bookcase / Shelf Unit,1800mm W 3-shelf,"Wide open bookcase, 1800×300×900mm, 3-shelf",,,,,1,ea,1800,300,900,,Rapidline,Book 1800L,,,White,,500,500,,375,Contents,15,"Source: Officeworks, approx AUD $499, 2025"
200506,,,,,,Furniture,Storage & Filing,Storage Cabinet,1200mm W half height,"Half-height storage cabinet, 1200mm W, lockable",,,,,1,ea,1200,470,1000,,Steelco,SC1200L,,,White,,700,700,,525,Contents,20,"Source: Winc, approx AUD $699, 2025"
200507,,,,,,Furniture,Storage & Filing,Credenza / Buffet,2400mm,"Wide credenza / sideboard, 2400mm, glass doors",,,,,1,ea,2400,450,730,,Arteil,Cred 2400,,,White,,1800,1800,,1350,Contents,15,"Source: Epic Office Furniture, approx AUD $1799, 2025"
200508,,,,,,Furniture,Storage & Filing,Locker,6-door half-height,"6-door half-height locker, 450×450×900mm per bay",,,,,1,ea,1350,450,900,,Steelco,Lok6H,,,Grey,,600,600,,450,Contents,20,"Source: Winc, approx AUD $599, 2025"
200509,,,,,,Furniture,Storage & Filing,Tambour Unit,900mm,"Tambour door unit, 900mm W, lockable",,,,,1,ea,900,470,730,,Rapidline,Tambour 900,,,White,,650,650,,487.5,Contents,15,"Source: Winc, approx AUD $649, 2025"
200510,,,,,,Furniture,Storage & Filing,Compactus / Mobile Shelving,4-bay,"Mobile shelving compactus, 4-bay, 2100H",,,,,1,ea,2400,900,2100,,Spacerak,Compactus 4B,,,Grey,,5500,5500,,4125,Contents,25,"Source: Storage Systems Australia, approx AUD $5499, 2025"
200511,,,,,,Furniture,Screens & Partitions,Whiteboard,3600×1200mm,"Large magnetic whiteboard 3600×1200mm, MDF backing",,,,,1,ea,3600,20,1200,,Visionchart,WB3612,,,White,,750,750,,562.5,Contents,10,"Source: Winc, approx AUD $749, 2025"
200512,,,,,,Furniture,Screens & Partitions,Acoustic Screen,Panel system wall,"Acoustic panel system, wall-fixed, 4m run",,,,,1,ea,4000,50,1200,,Rapidline,Wall Panel Kit,,,Charcoal Fabric,,1800,1800,,1350,Contents,12,"Source: Epic Office Furniture, approx AUD $1799, 2025"
200513,,,,,,Furniture,Screens & Partitions,Pinboard,1200×900mm,"Pinboard 1200×900mm, noticeboard, cork",,,,,1,ea,1200,20,900,,Visionchart,Cork 1209,,,Cork,,150,150,,112.5,Contents,10,"Source: Officeworks, approx AUD $149, 2025"
200514,,,,,,Furniture,Soft Furnishings,Window Blind,Blackout 1800mm,"Blockout roller blind, 1800×2100mm, chain operated",,,,,1,ea,1800,,2100,,Decora,Blockout 1800,,,White,,280,280,,210,Contents,8,"Source: Bunnings, approx AUD $279, 2025"
200515,,,,,,Furniture,Soft Furnishings,Window Blind,Sheer 1200mm,"Sheer roller blind, 1200×2100mm",,,,,1,ea,1200,,2100,,Decora,Sheer 1200,,,White,,150,150,,112.5,Contents,8,"Source: Bunnings, approx AUD $149, 2025"
200516,,,,,,Furniture,Soft Furnishings,Rug / Carpet Tile,3×4m,"Large area rug, 3000×4000mm, commercial loop pile",,,,,1,ea,3000,4000,,,Interface,Large Rug 3x4,,,Grey,,1000,1000,,750,Contents,8,"Source: Interface.com, approx AUD $999, 2025"
200517,,,,,,Furniture,Soft Furnishings,Artwork / Print,Canvas set 3-piece,"Set of 3 framed canvas prints, 400×600mm each",,,,,3,ea,400,50,600,,Generic,Canvas Set 3,,,Various,,200,600,,450,Contents,10,"Source: Ikea, approx AUD $199/set, 2025"
200518,,,,,,Furniture,Soft Furnishings,Planter / Indoor Plant,Medium table planter,"Medium table plant in ceramic pot, 500mm H",,,,,1,ea,200,200,500,,Generic,Table Plant M,,,Various,,150,150,,112.5,Contents,5,"Source: Bunnings, approx AUD $149, 2025"
200519,,,,,,Furniture,Desks & Workstations,Straight Desk,1200mm glass,"Executive desk, 1200×600mm, toughened glass top",,,,,1,ea,1200,600,730,,Arteil,Glass Exec 1200,,,Glass/Chrome,,800,800,,600,Contents,12,"Source: Epic Office Furniture, approx AUD $799, 2025"
200520,,,,,,Furniture,Tables,Meeting Table,2700mm 10-person,"Rectangular meeting table, 2700×1200mm, high-gloss laminate",,,,,1,ea,2700,1200,730,,Arteil,MTable 2700,,,White High Gloss,,2000,2000,,1500,Contents,15,"Source: Epic Office Furniture, approx AUD $1999, 2025"
200521,,,,,,Furniture,Seating,Lounge Chair / Sofa,Ottoman,"Square ottoman, fabric upholstered, 600×600mm",,,,,1,ea,600,600,420,,Instyle,Ottoman S,,,Charcoal Fabric,,400,400,,300,Contents,10,"Source: Instyle.com.au, approx AUD $399, 2025"
200522,,,,,,Furniture,Seating,Lounge Chair / Sofa,Large ottoman,"Large rectangular ottoman bench, 1200×450mm",,,,,1,ea,1200,450,420,,Instyle,Ottoman L,,,Charcoal Fabric,,700,700,,525,Contents,10,"Source: Instyle.com.au, approx AUD $699, 2025"
200523,,,,,,Furniture,Seating,Meeting Chair,Stackable / Padded,"Stackable meeting/conference chair, padded",,,,,1,ea,550,540,870,,Buro,Engage,,,Black Fabric,,280,280,,210,Contents,10,"Source: Buro.com.au, approx AUD $279, 2025"
200524,,,,,,Furniture,Seating,Task Chair,Mesh / With Headrest,"Mesh task chair, headrest, adjustable lumbar",,,,,1,ea,680,650,1150,,Buro,Persona,,,Black Mesh,,820,820,,615,Contents,12,"Source: Buro.com.au, approx AUD $819, 2025"
200525,,,,,,Furniture,Storage & Filing,Filing Cabinet (Pedestal),2-drawer,"Mobile pedestal, 2-drawer (1 box + 1 file), lockable",,,,,1,ea,465,500,600,,Steelco,Ped2,,,White,,320,320,,240,Contents,15,"Source: Officeworks, approx AUD $319, 2025"
200526,,,,,,Furniture,Tables,Side Table,Nest of 2,"Nest of 2 side tables, different heights",,,,,1,ea,550,450,550,,Generic,Nest Tables,,,White/Chrome,,280,280,,210,Contents,10,"Source: Freedom Furniture, approx AUD $279, 2025"
200527,,,,,,Furniture,Desks & Workstations,Height-Adjustable Desk,1600mm,"Electric sit-stand desk, 1600×800mm, triple motor",,,,,1,ea,1600,800,720,,Yaasa,Pro 1600,,,Matte Black,,1600,1600,,1200,Contents,10,"Source: Yaasa.com, approx AUD $1599, 2025"
200528,,,,,,Furniture,Screens & Partitions,Room Divider,8-panel,"8-panel folding room divider, acoustic fabric",,,,,1,ea,3200,50,1800,,Rapidline,RmDiv8,,,Grey Fabric,,1200,1200,,900,Contents,10,"Source: Fast Office Furniture, approx AUD $1199, 2025"
200529,,,,,,Furniture,Desks & Workstations,Bench Workstation,8-person,"8-person linear bench, 4800×1600mm, power trunking",,,,,1,ea,4800,1600,720,,Rapidline,Bench 8P,,,White,,3500,3500,,2625,Contents,12,"Source: Epic Office Furniture, approx AUD $3499, 2025"
200530,,,,,,Furniture,Tables,Café / Bar Table,Oval,"Oval breakout table, 1400×800mm, poseur height 1050",,,,,1,ea,1400,800,1050,,Generic,Oval Poseur,,,White,,500,500,,375,Contents,10,"Source: Fast Office Furniture, approx AUD $499, 2025"
200531,,,,,,Furniture,Seating,Stacking Chair,Padded with tablet arm,Stacking chair with fold-out tablet arm,,,,,1,ea,550,490,855,,Rapidline,Tab Chair,,,Black Fabric,,230,230,,172.5,Contents,10,"Source: Winc, approx AUD $229, 2025"
200532,,,,,,Furniture,Seating,Bar Stool,Swivel / Velvet,"Velvet upholstered swivel bar stool, 75cm",,,,,1,ea,430,430,760,,Generic,Velvet Stool,,,Teal Velvet,,260,260,,195,Contents,8,"Source: Officeworks, approx AUD $259, 2025"
200533,,,,,,Furniture,Storage & Filing,Bookcase / Shelf Unit,600mm W tall,"Narrow bookcase, 600×300×1800mm, 5-shelf",,,,,1,ea,600,300,1800,,Rapidline,Book 600H,,,White,,280,280,,210,Contents,15,"Source: Officeworks, approx AUD $279, 2025"
200534,,,,,,Industrial,Power Tools,Drill (Cordless),12V compact,"Compact cordless drill/driver, 12V, 2×2Ah kit",,,,,1,ea,,,,,Makita,DF333DWYE,,,Blue,,180,180,,135,Plant & Equipment,4,"Source: Bunnings, approx AUD $179, 2025"
200535,,,,,,Industrial,Power Tools,Angle Grinder,125mm battery 18V,"Cordless angle grinder, 125mm, 18V brushless, 1×5Ah kit",,,,,1,ea,,,,,DeWALT,DCG405P1,,,Yellow/Black,,280,280,,210,Plant & Equipment,5,"Source: Total Tools, approx AUD $279, 2025"
200536,,,,,,Industrial,Power Tools,Circular Saw,Corded 2200W,"Heavy duty circular saw, 235mm, 2200W",,,,,1,ea,,,,,Makita,HS8391,,,Blue/Black,,250,250,,187.5,Plant & Equipment,5,"Source: Total Tools, approx AUD $249, 2025"
200537,,,,,,Industrial,Power Tools,Rotary Hammer Drill,SDS-Plus cordless,"Cordless SDS-Plus hammer drill, 18V, 3 modes",,,,,1,ea,,,,,Makita,DHR171RMJ,,,Blue/Black,,480,480,,360,Plant & Equipment,5,"Source: Bunnings, approx AUD $479, 2025"
200538,,,,,,Industrial,Power Tools,Jigsaw,Orbital action,"Corded jigsaw, orbital action, 6-speed, 800W",,,,,1,ea,,,,,Bosch,PST 900 PEL,,,Blue,,200,200,,150,Plant & Equipment,5,"Source: Bunnings, approx AUD $199, 2025"
200539,,,,,,Industrial,Power Tools,Random Orbital Sander,150mm,"Random orbital sander, 150mm, 350W, dust bag",,,,,1,ea,,,,,Makita,BO6040,,,Blue/Black,,200,200,,150,Plant & Equipment,5,"Source: Bunnings, approx AUD $199, 2025"
200540,,,,,,Industrial,Power Tools,Bench Grinder,150mm,"Bench grinder, 150mm, 250W, eye shields",,,,,1,ea,,,,,Ryobi,EBG150,,,Green,,150,150,,112.5,Plant & Equipment,8,"Source: Bunnings, approx AUD $149, 2025"
200541,,,,,,Industrial,Power Tools,Impact Wrench,"18V 1/2""","Cordless impact wrench, 18V, 1/2"" drive, 745Nm",,,,,1,ea,,,,,Milwaukee,M18FHIWF12,,,Red/Black,,500,500,,375,Plant & Equipment,5,"Source: Total Tools, approx AUD $499, 2025"
200542,,,,,,Industrial,Power Tools,Multi-Tool,Cordless oscillating,"Cordless oscillating multi-tool, 18V, 5Ah kit",,,,,1,ea,,,,,Makita,DTM52RMJ,,,Blue/Black,,380,380,,285,Plant & Equipment,5,"Source: Bunnings, approx AUD $379, 2025"
200543,,,,,,Industrial,Power Tools,Nail Gun,Brad nailer,"Brad nailer, 18ga, 18V cordless",,,,,1,ea,,,,,DeWALT,DCN680D1,,,Yellow/Black,,350,350,,262.5,Plant & Equipment,5,"Source: Bunnings, approx AUD $349, 2025"
200544,,,,,,Industrial,Workshop Equipment,Air Compressor,Rotary screw 10HP,"Rotary screw compressor, 10HP, 270L receiver",,,,,1,ea,,,,,Atlas Copco,GX7 270,,,Grey/Red,,8000,8000,,6000,Plant & Equipment,15,"Source: Atlas Copco AU, approx AUD $7999, 2025"
200545,,,,,,Industrial,Workshop Equipment,Welding Machine (MIG),350A industrial,"Heavy-duty MIG welder, 350A, 3-phase, wire feeder",,,,,1,ea,,,,,Lincoln Electric,PowerMIG 350MP,,,Red,,4500,4500,,3375,Plant & Equipment,10,"Source: Lincoln Electric AU, approx AUD $4499, 2025"
200546,,,,,,Industrial,Workshop Equipment,Tool Cabinet (Mobile),4-drawer compact,"Compact mobile tool cabinet, 4-drawer",,,,,1,ea,,,,,Kincrome,K7816,,,Red,,600,600,,450,Plant & Equipment,15,"Source: Kincrome AU, approx AUD $599, 2025"
200547,,,,,,Industrial,Workshop Equipment,Workbench,Steel peg board 1500mm,"Steel workbench with pegboard, 1500mm",,,,,1,ea,1500,750,900,,Kincrome,K7805,,,Grey,,700,700,,525,Plant & Equipment,15,"Source: Kincrome AU, approx AUD $699, 2025"
200548,,,,,,Industrial,Workshop Equipment,Drill Press (Bench),12-speed,"12-speed bench drill press, 550W, laser guide",,,,,1,ea,,,,,Jet,JDP-13MF,,,Grey,,500,500,,375,Plant & Equipment,10,"Source: Total Tools, approx AUD $499, 2025"
200549,,,,,,Industrial,Workshop Equipment,Hydraulic Press,12-tonne,"Shop press, 12-tonne, hydraulic",,,,,1,ea,,,,,Peerless,12T Press,,,Black,,900,900,,675,Plant & Equipment,15,"Source: Total Tools, approx AUD $899, 2025"
200550,,,,,,Industrial,Workshop Equipment,Industrial Vacuum,HEPA backpack,"HEPA backpack vacuum, asbestos/silica rated, P3",,,,,1,ea,,,,,Pullman,CBS30P,,,Black,,1200,1200,,900,Plant & Equipment,7,"Source: Pullman AU, approx AUD $1199, 2025"
200551,,,,,,Industrial,Workshop Equipment,Plasma Cutter,40A,"Plasma cutter, 40A, hand-held torch, 12mm cut",,,,,1,ea,,,,,CIGWELD,Cutmaster 40,,,Blue,,1800,1800,,1350,Plant & Equipment,10,"Source: Gasweld, approx AUD $1799, 2025"
200552,,,,,,Industrial,Workshop Equipment,Plasma Cutter,60A industrial,"Plasma cutter, 60A, pilot arc, 20mm cut",,,,,1,ea,,,,,Hypertherm,Powermax45 XP,,,Yellow/Black,,4500,4500,,3375,Plant & Equipment,10,"Source: Hypertherm AU, approx AUD $4499, 2025"
200553,,,,,,Industrial,Materials Handling,Platform Trolley,250kg folding,"Folding platform trolley, 250kg, 900×550mm",,,,,1,ea,900,550,,,Sureweld,PF9055,,,Black,,200,200,,150,Plant & Equipment,8,"Source: Bunnings, approx AUD $199, 2025"
200554,,,,,,Industrial,Materials Handling,Drum Trolley,Forklift drum rotator,"Drum rotator attachment for forklift, 200L",,,,,1,ea,,,,,Morse,93,,,Yellow,,900,900,,675,Plant & Equipment,10,"Source: Industrial supply AU, approx AUD $899, 2025"
200555,,,,,,Industrial,Materials Handling,Step Ladder,Industrial 4.5m,"Industrial step ladder, 4.5m, 150kg, wide tread",,,,,1,ea,,,4500,,Bailey,FS150-14,,,Fibreglass,,550,550,,412.5,Plant & Equipment,10,"Source: Bunnings, approx AUD $549, 2025"
200556,,,,,,Industrial,Materials Handling,Extension Ladder,12m fibreglass,"Fibreglass extension ladder, 12m, 150kg, tri-section",,,,,1,ea,,,12000,,Bailey,FS-36,,,Fibreglass,,900,900,,675,Plant & Equipment,10,"Source: Bunnings, approx AUD $899, 2025"
200557,,,,,,Industrial,Materials Handling,Pallet Jack (Manual),Low-profile 2t,"Low-profile pallet jack, 2t, 85mm entry",,,,,1,ea,685,1150,1150,,Noblelift,PTYE2000L,,,Red,,700,700,,525,Plant & Equipment,8,"Source: Bunnings, approx AUD $699, 2025"
200558,,,,,,Industrial,Materials Handling,Stillage / Pallet Cage,Drop-side,"Drop-side mesh stillage, 750kg",,,,,1,ea,1165,840,845,,Loscam,Drop Cage,,,Grey,,850,850,,637.5,Plant & Equipment,15,"Source: Loscam AU, approx AUD $849, 2025"
200559,,,,,,Industrial,Materials Handling,Order Picker,Manual reach,"Manual order picker / reach truck, 200kg, 4m lift",,,,,1,ea,,,,,Crown,SP 3500,,,Red,,4500,4500,,3375,Plant & Equipment,8,"Source: Crown Equipment AU, approx AUD $4499, 2025"
200560,,,,,,Industrial,Safety Equipment,Fire Extinguisher,1kg CO2,1kg CO2 extinguisher (office use),,,,,1,ea,,,,,Chubb,1CO2,,,Red,,80,80,,60,Plant & Equipment,5,"Source: Chubb Fire AU, approx AUD $79, 2025"
200561,,,,,,Industrial,Safety Equipment,Safety Cabinet (Flammable),250L,"Large flammable liquids cabinet, 250L, forklift sockets",,,,,1,ea,1080,590,1670,,Storemasta,SC250Y,,,Yellow,,2500,2500,,1875,Plant & Equipment,20,"Source: Storemasta AU, approx AUD $2499, 2025"
200562,,,,,,Industrial,Safety Equipment,Safety Cabinet (Corrosive),100L,"Corrosive storage cabinet, 100L, sump, 2-door",,,,,1,ea,870,460,850,,Storemasta,CC100W,,,White,,1500,1500,,1125,Plant & Equipment,20,"Source: Storemasta AU, approx AUD $1499, 2025"
200563,,,,,,Industrial,Safety Equipment,Spill Kit,1100L IBC bund,"IBC containment bund / spill berm, 1100L",,,,,1,ea,,,,,Spill Station,IBC Bund,,,Yellow,,500,500,,375,Plant & Equipment,5,"Source: Spill Station AU, approx AUD $499, 2025"
200564,,,,,,Industrial,Safety Equipment,First Aid Kit (Industrial),Vehicle kit,"Vehicle first aid kit, soft pouch, AS2675",,,,,1,ea,,,,,Trafalgar,Vehicle Kit,,,Red,,60,60,,45,Plant & Equipment,2,"Source: Bunnings, approx AUD $59, 2025"
200565,,,,,,Industrial,Measurement & Detection,Gas Detector,CO/flammable fixed,"Fixed CO + flammable gas detector, relay, horn/strobe",,,,,1,ea,,,,,Honeywell,MIDAS,,,Black,,1200,1200,,900,Plant & Equipment,8,"Source: Honeywell AU, approx AUD $1199, 2025"
200566,,,,,,Industrial,Measurement & Detection,Multimeter,Insulation tester,"Insulation resistance tester, 1000V, 200GΩ",,,,,1,ea,,,,,Fluke,1587FC,,,Yellow/Black,,700,700,,525,Plant & Equipment,5,"Source: RS Components AU, approx AUD $699, 2025"
200567,,,,,,Industrial,Measurement & Detection,Laser Level,Multi-line 360°,"360° multi-line laser, 3×360° planes, green beam",,,,,1,ea,,,,,Bosch,GTL 3-89 G,,,Blue,,1200,1200,,900,Plant & Equipment,5,"Source: Sydney Tools, approx AUD $1199, 2025"
200568,,,,,,Industrial,Measurement & Detection,Tachometer,Digital contact,"Contact tachometer, 0.5–20000 RPM, data hold",,,,,1,ea,,,,,Extech,461893,,,Grey,,250,250,,187.5,Plant & Equipment,5,"Source: RS Components AU, approx AUD $249, 2025"
200569,,,,,,Industrial,Measurement & Detection,Noise Meter,Class 1 precision,"Class 1 precision sound level analyser, octave bands",,,,,1,ea,,,,,Rion,NL-42,,,Black,,2500,2500,,1875,Plant & Equipment,5,"Source: ACCO AU, approx AUD $2499, 2025"
200570,,,,,,Industrial,Measurement & Detection,Thermal Imaging Camera,FLIR mid-range,"FLIR thermal camera, 464×348 IR, Wi-Fi, MSX",,,,,1,ea,,,,,FLIR,E76,,,Black,,7000,7000,,5250,Plant & Equipment,5,"Source: RS Components AU, approx AUD $6999, 2025"
200571,,,,,,Industrial,Measurement & Detection,Vibration Meter,Portable,"Portable vibration meter, ISO 10816, accelerometer",,,,,1,ea,,,,,Extech,VB450,,,Grey,,900,900,,675,Plant & Equipment,5,"Source: RS Components AU, approx AUD $899, 2025"
200572,,,,,,Industrial,Measurement & Detection,Anemometer,Vane,"Vane anemometer, 0.4–30 m/s, temperature",,,,,1,ea,,,,,Testo,405i,,,Black,,500,500,,375,Plant & Equipment,5,"Source: RS Components AU, approx AUD $499, 2025"
200573,,,,,,Industrial,Measurement & Detection,Pressure Gauge,Digital,"Digital pressure gauge, 0–700 bar, 1/4"" BSP",,,,,1,ea,,,,,Wika,CPG500,,,Black,,350,350,,262.5,Plant & Equipment,5,"Source: RS Components AU, approx AUD $349, 2025"
200574,,,,,,Industrial,Measurement & Detection,Oscilloscope,2-channel 70MHz,"2-channel digital oscilloscope, 70MHz, 1Gs/s",,,,,1,ea,,,,,Rigol,DS1054Z,,,Black,,550,550,,412.5,Plant & Equipment,5,"Source: RS Components AU, approx AUD $549, 2025"
200575,,,,,,Information Technology,Computing,Laptop / Notebook,"MacBook Pro 16""","MacBook Pro 16"", M4 Max, 48GB, 1TB SSD",,,,,1,ea,358,248,17,,Apple,"MacBook Pro 16"" M4 Max",,,Space Black,,5500,5500,,4125,Contents,5,"Source: Apple AU, approx AUD $5499, 2025"
200576,,,,,,Information Technology,Computing,Laptop / Notebook,"Business 13""","Business ultrabook, 13.3"", Core i5, 16GB, 512GB",,,,,1,ea,308,213,17,,Lenovo,ThinkPad E13,,,Black,,1500,1500,,1125,Contents,4,"Source: Lenovo AU, approx AUD $1499, 2025"
200577,,,,,,Information Technology,Computing,Laptop / Notebook,Gaming/workstation,"Mobile workstation, 15.6"", Ryzen 9, 32GB, RTX 4070",,,,,1,ea,354,258,19,,ASUS,ProArt Studio 16,,,Black,,4000,4000,,3000,Contents,4,"Source: JB Hi-Fi, approx AUD $3999, 2025"
200578,,,,,,Information Technology,Computing,Tablet,"Android 12.4""","Android tablet, 12.4"", 2K display, S-Pen",,,,,1,ea,285,185,6,,Samsung,Tab S9+,,,Beige,,1300,1300,,975,Contents,4,"Source: JB Hi-Fi, approx AUD $1299, 2025"
